application_id,loan_id,vintage,split,utilization,late_payments,debt_to_income,bureau_age_months,income_band,audit_group,channel,raw_pd,calibrated_pd,challenger_pd,lgd,ead,observed_default,reason_codes,provenance
SYN-APP-10657,,2030-05,backtest,0.9309,3,0.5978,137,upper,Synthetic group C,direct,0.650612,0.571526,0.546673,0.3287,17857,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10658,SYN-LOAN-10658,2030-05,backtest,0.5489,1,0.4572,92,upper,Synthetic group A,direct,0.201961,0.185687,0.188886,0.4976,22719,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10659,SYN-LOAN-10659,2030-05,backtest,0.2087,0,0.4473,48,middle,Synthetic group A,marketplace,0.085329,0.085383,0.092231,0.486,14306,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10660,SYN-LOAN-10660,2030-05,backtest,0.3382,2,0.4409,171,upper,Synthetic group A,partner,0.127396,0.12156,0.126955,0.4228,26927,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10661,,2030-05,backtest,0.6897,2,0.5555,19,lower,Synthetic group B,partner,0.653175,0.573731,0.543215,0.6223,24577,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10662,,2030-05,backtest,0.5747,4,0.525,82,upper,Synthetic group B,partner,0.523695,0.462377,0.440134,0.5253,26086,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10663,,2030-05,backtest,0.8298,4,0.6017,44,middle,Synthetic group A,direct,0.8015,0.70129,0.661741,0.6112,23458,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10664,,2030-05,backtest,0.7476,2,0.216,108,lower,Synthetic group C,direct,0.4981,0.440366,0.415402,0.6103,20989,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10665,,2030-05,backtest,0.6933,4,0.563,14,middle,Synthetic group C,partner,0.741533,0.649718,0.611864,0.4119,6433,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10666,,2030-05,backtest,0.7871,2,0.2462,49,middle,Synthetic group A,partner,0.481925,0.426456,0.404379,0.6739,4413,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10667,,2030-05,backtest,0.7724,4,0.5704,162,middle,Synthetic group A,marketplace,0.670233,0.588401,0.558294,0.5597,4912,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10668,,2030-05,backtest,0.6083,2,0.4416,26,middle,Synthetic group A,direct,0.4371,0.387906,0.371546,0.3835,18400,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10669,SYN-LOAN-10669,2030-05,backtest,0.3951,0,0.3945,75,middle,Synthetic group B,partner,0.120032,0.115228,0.121074,0.6253,4419,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10670,SYN-LOAN-10670,2030-05,backtest,0.1344,1,0.2664,9,upper,Synthetic group B,marketplace,0.072887,0.074683,0.07656,0.5058,6041,false,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10671,SYN-LOAN-10671,2030-05,backtest,0.38,4,0.1992,157,middle,Synthetic group C,marketplace,0.27907,0.252,0.238819,0.3714,6634,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10672,SYN-LOAN-10672,2030-05,backtest,0.3407,1,0.659,131,middle,Synthetic group B,marketplace,0.167667,0.156194,0.163841,0.5673,1507,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10673,,2030-05,backtest,0.7262,1,0.6339,61,middle,Synthetic group C,direct,0.450256,0.39922,0.388851,0.4671,27345,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10674,SYN-LOAN-10674,2030-05,backtest,0.4599,2,0.3494,107,upper,Synthetic group B,marketplace,0.193627,0.17852,0.17803,0.5747,12182,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10675,SYN-LOAN-10675,2030-05,backtest,0.3472,2,0.4931,6,upper,Synthetic group C,marketplace,0.237449,0.216206,0.213656,0.5582,28961,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10676,,2030-05,backtest,0.8195,3,0.4626,75,upper,Synthetic group A,direct,0.587347,0.517119,0.492185,0.4515,8350,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10677,SYN-LOAN-10677,2030-05,backtest,0.447,0,0.2444,88,upper,Synthetic group C,direct,0.085406,0.085449,0.091305,0.5821,21386,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10678,SYN-LOAN-10678,2030-05,backtest,0.3428,1,0.3668,46,upper,Synthetic group A,partner,0.126704,0.120966,0.124576,0.6081,15572,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10679,SYN-LOAN-10679,2030-05,backtest,0.2162,4,0.6625,97,middle,Synthetic group B,direct,0.360078,0.321667,0.310617,0.3985,2161,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10680,SYN-LOAN-10680,2030-05,backtest,0.5337,0,0.1223,14,middle,Synthetic group B,direct,0.154492,0.144863,0.143163,0.4497,26953,false,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10681,SYN-LOAN-10681,2030-05,backtest,0.0783,0,0.2219,114,upper,Synthetic group B,marketplace,0.0263,0.034618,0.038335,0.4708,12415,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10682,,2030-05,backtest,0.7472,3,0.2407,102,middle,Synthetic group B,marketplace,0.502136,0.443837,0.419161,0.5521,29658,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10683,SYN-LOAN-10683,2030-05,backtest,0.692,0,0.6339,113,upper,Synthetic group B,direct,0.229659,0.209507,0.217494,0.5632,22288,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10684,SYN-LOAN-10684,2030-05,backtest,0.7952,0,0.1577,93,lower,Synthetic group C,direct,0.326622,0.292895,0.282019,0.4785,19658,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-10685,SYN-LOAN-10685,2030-05,backtest,0.2508,0,0.3124,144,highest,Synthetic group A,marketplace,0.034494,0.041665,0.050135,0.6557,22119,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10686,,2030-05,backtest,0.8601,3,0.0811,55,upper,Synthetic group A,partner,0.509945,0.450553,0.423088,0.6965,28309,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10687,SYN-LOAN-10687,2030-05,backtest,0.3758,2,0.3435,120,highest,Synthetic group A,marketplace,0.121439,0.116437,0.120489,0.4128,18808,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10688,SYN-LOAN-10688,2030-05,backtest,0.1959,0,0.4872,130,upper,Synthetic group B,direct,0.049052,0.054185,0.06496,0.3595,20474,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10689,SYN-LOAN-10689,2030-05,backtest,0.1128,1,0.5725,176,upper,Synthetic group B,direct,0.054027,0.058463,0.069532,0.359,14394,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10690,SYN-LOAN-10690,2030-05,backtest,0.0981,1,0.516,48,middle,Synthetic group B,marketplace,0.100553,0.098475,0.103809,0.4617,15566,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10691,SYN-LOAN-10691,2030-05,backtest,0.0783,0,0.1551,170,middle,Synthetic group C,direct,0.025439,0.033877,0.035932,0.4653,22511,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10692,SYN-LOAN-10692,2030-05,backtest,0.8739,1,0.3901,175,middle,Synthetic group A,direct,0.3678,0.328308,0.32135,0.5609,20465,false,HIGH_UTILIZATION,synthetic
SYN-APP-10693,SYN-LOAN-10693,2030-05,backtest,0.4979,0,0.3343,87,upper,Synthetic group C,partner,0.10978,0.10641,0.113423,0.3515,14518,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10694,SYN-LOAN-10694,2030-05,backtest,0.6427,3,0.1159,62,middle,Synthetic group A,direct,0.422277,0.375158,0.352224,0.4668,25921,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10695,SYN-LOAN-10695,2030-05,backtest,0.6105,0,0.5418,13,highest,Synthetic group C,direct,0.194807,0.179534,0.186657,0.3764,7704,false,HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10696,SYN-LOAN-10696,2030-05,backtest,0.2684,1,0.5232,31,lower,Synthetic group A,marketplace,0.241865,0.220004,0.216438,0.3416,11673,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10697,SYN-LOAN-10697,2030-05,backtest,0.5705,4,0.1539,121,middle,Synthetic group B,partner,0.426845,0.379087,0.355448,0.473,2118,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10698,SYN-LOAN-10698,2030-05,backtest,0.1645,0,0.4518,104,middle,Synthetic group B,direct,0.061655,0.065023,0.073228,0.3186,26626,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10699,SYN-LOAN-10699,2030-05,backtest,0.6341,1,0.4111,121,upper,Synthetic group B,direct,0.214718,0.196658,0.199094,0.4097,21185,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10700,SYN-LOAN-10700,2030-05,backtest,0.3229,3,0.1705,13,middle,Synthetic group B,partner,0.268327,0.242762,0.228731,0.436,18567,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10701,SYN-LOAN-10701,2030-05,backtest,0.1699,3,0.543,98,upper,Synthetic group B,marketplace,0.170902,0.158975,0.160254,0.6436,5397,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10702,SYN-LOAN-10702,2030-05,backtest,0.1163,4,0.1874,49,highest,Synthetic group C,marketplace,0.136566,0.129447,0.123468,0.5225,7031,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10703,SYN-LOAN-10703,2030-05,backtest,0.2102,0,0.2741,21,lower,Synthetic group C,partner,0.115744,0.11154,0.111296,0.5192,27995,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10704,SYN-LOAN-10704,2030-05,backtest,0.2978,2,0.2671,148,middle,Synthetic group A,partner,0.129204,0.123115,0.123109,0.6202,3021,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10705,SYN-LOAN-10705,2030-05,backtest,0.3341,2,0.5856,99,middle,Synthetic group A,partner,0.236288,0.215208,0.214926,0.3264,26167,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10706,,2030-05,backtest,0.4547,3,0.5241,22,lower,Synthetic group A,direct,0.572886,0.504682,0.476025,0.5337,26961,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10707,SYN-LOAN-10707,2030-05,backtest,0.6473,1,0.3379,45,middle,Synthetic group A,marketplace,0.316061,0.283812,0.275868,0.4024,15458,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10708,SYN-LOAN-10708,2030-05,backtest,0.4516,1,0.4165,77,lower,Synthetic group C,direct,0.284769,0.256902,0.250169,0.5589,13331,true,LOWER_INCOME_BAND,synthetic
SYN-APP-10709,SYN-LOAN-10709,2030-05,backtest,0.1215,2,0.157,47,lower,Synthetic group C,marketplace,0.151672,0.142438,0.134463,0.6413,23641,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10710,SYN-LOAN-10710,2030-05,backtest,0.5304,3,0.3009,93,middle,Synthetic group A,marketplace,0.371781,0.331731,0.315929,0.5108,24615,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10711,,2030-05,backtest,0.6471,2,0.3425,29,middle,Synthetic group C,direct,0.429884,0.3817,0.364083,0.525,13497,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10712,,2030-05,backtest,0.6103,4,0.4419,23,middle,Synthetic group C,partner,0.646906,0.568339,0.53398,0.5748,7256,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10713,SYN-LOAN-10713,2030-05,backtest,0.0718,1,0.1676,66,upper,Synthetic group B,direct,0.043424,0.049345,0.05006,0.3106,14021,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10714,SYN-LOAN-10714,2030-05,backtest,0.5074,1,0.5871,154,middle,Synthetic group A,direct,0.215647,0.197457,0.202109,0.4698,11003,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10715,SYN-LOAN-10715,2030-05,backtest,0.0301,4,0.5209,38,upper,Synthetic group C,direct,0.202865,0.186464,0.181902,0.3367,2732,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10716,SYN-LOAN-10716,2030-05,backtest,0.2061,4,0.271,17,upper,Synthetic group A,direct,0.250894,0.227769,0.215748,0.658,4595,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10717,SYN-LOAN-10717,2030-05,backtest,0.0852,1,0.2097,77,lower,Synthetic group B,direct,0.091181,0.090415,0.08836,0.555,29362,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10718,SYN-LOAN-10718,2030-05,backtest,0.4913,4,0.1692,161,middle,Synthetic group A,direct,0.338121,0.302784,0.285748,0.6195,23912,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10719,,2030-05,backtest,0.699,3,0.5833,139,lower,Synthetic group C,direct,0.654404,0.574788,0.545057,0.3982,23858,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10720,SYN-LOAN-10720,2030-05,backtest,0.725,0,0.6351,15,upper,Synthetic group B,direct,0.327918,0.29401,0.294171,0.657,27793,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10721,SYN-LOAN-10721,2030-05,backtest,0.1809,2,0.4287,14,upper,Synthetic group C,direct,0.143742,0.135618,0.136458,0.4616,21214,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10722,SYN-LOAN-10722,2030-05,backtest,0.1854,4,0.5318,31,middle,Synthetic group C,partner,0.358963,0.320708,0.305801,0.3583,12401,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10723,SYN-LOAN-10723,2030-05,backtest,0.1418,2,0.4446,95,middle,Synthetic group B,direct,0.127373,0.121541,0.123499,0.4395,3812,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10724,SYN-LOAN-10724,2030-05,backtest,0.2223,0,0.2411,22,middle,Synthetic group A,direct,0.075465,0.0769,0.07948,0.3916,1578,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10725,SYN-LOAN-10725,2030-05,backtest,0.3741,4,0.1776,131,upper,Synthetic group C,marketplace,0.236504,0.215394,0.205206,0.4627,22554,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10726,,2030-05,backtest,0.9565,3,0.4914,78,upper,Synthetic group B,marketplace,0.688022,0.603699,0.573323,0.5524,22330,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10727,SYN-LOAN-10727,2030-05,backtest,0.033,0,0.216,32,upper,Synthetic group A,direct,0.03145,0.039047,0.041352,0.4896,11208,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10728,,2030-05,backtest,0.5879,4,0.5779,50,highest,Synthetic group B,direct,0.523449,0.462166,0.441557,0.526,10630,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10729,SYN-LOAN-10729,2030-05,backtest,0.6116,1,0.2754,25,middle,Synthetic group C,direct,0.292472,0.263526,0.255342,0.486,26491,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10730,,2030-05,backtest,0.9091,3,0.3251,68,upper,Synthetic group A,partner,0.614007,0.540046,0.510857,0.6948,27422,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10731,SYN-LOAN-10731,2030-05,backtest,0.7936,1,0.0806,158,lower,Synthetic group A,partner,0.337962,0.302647,0.288763,0.4572,29068,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-10732,SYN-LOAN-10732,2030-05,backtest,0.2996,4,0.3766,94,upper,Synthetic group C,partner,0.273132,0.246893,0.237389,0.4242,3283,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10733,SYN-LOAN-10733,2030-05,backtest,0.7664,0,0.1893,8,upper,Synthetic group B,direct,0.237353,0.216124,0.213228,0.3362,9253,false,HIGH_UTILIZATION|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10734,,2030-05,backtest,0.8281,0,0.5117,17,lower,Synthetic group A,direct,0.539193,0.475706,0.456346,0.6062,4352,true,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-10735,,2030-05,backtest,0.9099,3,0.6718,60,middle,Synthetic group B,direct,0.776716,0.679976,0.645823,0.6828,14320,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10736,,2030-05,backtest,0.8657,3,0.1836,110,middle,Synthetic group B,partner,0.563397,0.496521,0.467225,0.5455,24253,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10737,SYN-LOAN-10737,2030-05,backtest,0.691,1,0.6806,151,middle,Synthetic group C,partner,0.353843,0.316305,0.314808,0.6273,11964,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10738,SYN-LOAN-10738,2030-05,backtest,0.3106,1,0.6681,141,middle,Synthetic group C,marketplace,0.151837,0.14258,0.151283,0.3761,23865,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10739,SYN-LOAN-10739,2030-05,backtest,0.0715,2,0.2367,179,middle,Synthetic group A,partner,0.059976,0.06358,0.064663,0.5222,16089,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10740,,2030-05,backtest,0.6354,3,0.3089,12,lower,Synthetic group C,direct,0.642266,0.564349,0.527383,0.5626,7405,true,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY|LOWER_INCOME_BAND,synthetic
SYN-APP-10741,SYN-LOAN-10741,2030-05,backtest,0.329,2,0.1344,114,upper,Synthetic group C,direct,0.105499,0.10273,0.101873,0.4872,24689,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10742,SYN-LOAN-10742,2030-05,backtest,0.0665,3,0.538,115,middle,Synthetic group A,partner,0.15654,0.146625,0.147147,0.6465,15940,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10743,SYN-LOAN-10743,2030-05,backtest,0.4872,1,0.3624,88,middle,Synthetic group C,direct,0.199223,0.183331,0.18319,0.4206,10762,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10744,SYN-LOAN-10744,2030-05,backtest,0.4193,3,0.2066,25,upper,Synthetic group A,partner,0.270282,0.244443,0.232918,0.3396,12044,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10745,SYN-LOAN-10745,2030-05,backtest,0.8264,0,0.6927,122,middle,Synthetic group A,direct,0.381389,0.339995,0.338881,0.4321,14772,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10746,SYN-LOAN-10746,2030-05,backtest,0.0473,3,0.5554,78,middle,Synthetic group C,direct,0.172172,0.160068,0.159353,0.2957,6961,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10747,SYN-LOAN-10747,2030-05,backtest,0.7404,0,0.4258,167,middle,Synthetic group B,direct,0.217215,0.198805,0.203322,0.3391,23839,false,HIGH_UTILIZATION,synthetic
SYN-APP-10748,SYN-LOAN-10748,2030-05,backtest,0.2377,0,0.5301,173,lower,Synthetic group B,partner,0.098566,0.096766,0.105151,0.4123,19239,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10749,SYN-LOAN-10749,2030-05,backtest,0.0607,1,0.632,123,lower,Synthetic group C,direct,0.120606,0.115722,0.121674,0.3338,13946,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10750,SYN-LOAN-10750,2030-05,backtest,0.9243,1,0.1209,95,middle,Synthetic group A,marketplace,0.393199,0.350151,0.334917,0.344,2445,false,HIGH_UTILIZATION,synthetic
SYN-APP-10751,SYN-LOAN-10751,2030-05,backtest,0.0431,2,0.6087,68,lower,Synthetic group A,partner,0.19295,0.177937,0.176745,0.4112,25559,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10752,,2030-05,backtest,0.3579,4,0.4209,138,lower,Synthetic group B,marketplace,0.4551,0.403386,0.380433,0.2891,29184,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10753,SYN-LOAN-10753,2030-05,backtest,0.4494,2,0.2638,92,middle,Synthetic group B,direct,0.22554,0.205964,0.200316,0.4565,7731,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10754,SYN-LOAN-10754,2030-05,backtest,0.4555,0,0.4131,143,lower,Synthetic group A,direct,0.168287,0.156727,0.159994,0.6405,28280,true,LOWER_INCOME_BAND,synthetic
SYN-APP-10755,,2030-05,backtest,0.6682,1,0.4543,72,lower,Synthetic group A,marketplace,0.450142,0.399123,0.38305,0.4712,27815,true,LOWER_INCOME_BAND,synthetic
SYN-APP-10756,SYN-LOAN-10756,2030-05,backtest,0.0401,1,0.571,163,lower,Synthetic group B,marketplace,0.091884,0.09102,0.097486,0.4535,3582,false,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-10757,,2030-05,backtest,0.8368,3,0.2795,78,middle,Synthetic group C,direct,0.604852,0.532173,0.501285,0.5265,26112,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10758,SYN-LOAN-10758,2030-05,backtest,0.7203,2,0.5722,105,highest,Synthetic group B,marketplace,0.359708,0.321349,0.317057,0.6709,17011,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10759,SYN-LOAN-10759,2030-05,backtest,0.1007,4,0.4097,93,middle,Synthetic group B,partner,0.223254,0.203998,0.196063,0.5541,11844,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10760,SYN-LOAN-10760,2030-05,backtest,0.5724,0,0.2791,57,highest,Synthetic group C,partner,0.112644,0.108874,0.115546,0.5078,23565,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10761,,2030-05,backtest,0.6597,3,0.5988,178,middle,Synthetic group C,direct,0.481379,0.425986,0.41083,0.612,7995,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10762,,2030-05,backtest,0.8444,4,0.2784,138,lower,Synthetic group C,direct,0.747824,0.655129,0.612053,0.287,23642,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10763,SYN-LOAN-10763,2030-05,backtest,0.1686,2,0.1509,13,middle,Synthetic group B,direct,0.128702,0.122684,0.117373,0.6862,28701,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10764,SYN-LOAN-10764,2030-05,backtest,0.3744,4,0.2806,121,upper,Synthetic group B,marketplace,0.270519,0.244647,0.234217,0.5977,7644,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10765,SYN-LOAN-10765,2030-05,backtest,0.4122,4,0.3415,93,upper,Synthetic group B,partner,0.335286,0.300346,0.28661,0.4547,9446,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10766,SYN-LOAN-10766,2030-05,backtest,0.5925,2,0.6637,160,upper,Synthetic group A,direct,0.306506,0.275595,0.275957,0.3571,29982,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10767,SYN-LOAN-10767,2030-05,backtest,0.251,1,0.5114,104,middle,Synthetic group B,marketplace,0.123185,0.117939,0.123959,0.3869,16514,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10768,,2030-05,backtest,0.9694,3,0.1912,6,upper,Synthetic group A,direct,0.670914,0.588986,0.552508,0.6588,15690,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-10769,SYN-LOAN-10769,2030-05,backtest,0.2885,1,0.164,160,lower,Synthetic group C,partner,0.11075,0.107245,0.105978,0.6124,14711,false,LOWER_INCOME_BAND,synthetic
SYN-APP-10770,SYN-LOAN-10770,2030-05,backtest,0.7298,1,0.4576,65,middle,Synthetic group A,partner,0.391064,0.348315,0.338518,0.3976,21516,false,HIGH_UTILIZATION,synthetic
SYN-APP-10771,,2030-05,backtest,0.886,3,0.3356,159,middle,Synthetic group C,marketplace,0.580557,0.511279,0.484825,0.4028,18524,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-10772,SYN-LOAN-10772,2030-05,backtest,0.3252,3,0.4844,180,middle,Synthetic group B,partner,0.224356,0.204946,0.202899,0.4237,27449,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10773,SYN-LOAN-10773,2030-05,backtest,0.7654,0,0.1384,63,middle,Synthetic group A,partner,0.235239,0.214306,0.210251,0.3728,5521,true,HIGH_UTILIZATION,synthetic
SYN-APP-10774,SYN-LOAN-10774,2030-05,backtest,0.1527,1,0.3862,109,upper,Synthetic group C,direct,0.061426,0.064826,0.071133,0.3263,23307,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-10775,SYN-LOAN-10775,2030-05,backtest,0.8571,0,0.6549,118,upper,Synthetic group A,partner,0.330354,0.296104,0.298949,0.3712,3893,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-10776,,2030-05,backtest,0.8247,2,0.3228,107,lower,Synthetic group B,direct,0.591913,0.521045,0.492178,0.6107,22084,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-10777,SYN-LOAN-10777,2030-05,backtest,0.4226,1,0.616,62,upper,Synthetic group B,direct,0.194881,0.179598,0.185261,0.4192,3673,true,HIGH_DEBT_TO_INCOME,synthetic
